"plb0037_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Permanent","2001","Hamburg","Rural Area","","","",""
"Permanent","2001","Lower Saxony","Urban Area","394","0.891876377636243","0.863279961113973","0.920472794158514"
"Permanent","2001","Lower Saxony","Rural Area","339","0.815556451177611","0.777830185153758","0.853282717201463"
"Permanent","2001","Bremen","Urban Area","64","0.878927429379379","0.805100152443401","0.952754706315357"
"Permanent","2001","Bremen","Rural Area","","","",""
"Permanent","2001","North Rhine-Westphalia","Urban Area","1950","0.879548857206187","0.8660153141041","0.893082400308274"
"Permanent","2001","North Rhine-Westphalia","Rural Area","44","0.8399607409563","0.740308015903787","0.939613466008812"
"Permanent","2001","Hesse","Urban Area","503","0.835237814799572","0.805228029643401","0.865247599955743"
"Permanent","2001","Hesse","Rural Area","110","0.861974759211707","0.803132727934578","0.920816790488836"
"Permanent","2001","Rhineland-Palatinate,Saarland","Urban Area","396","0.881129505900866","0.851160937981461","0.911098073820272"
"Permanent","2001","Rhineland-Palatinate,Saarland","Rural Area","133","0.871592765475354","0.818583238312907","0.9246022926378"
"Permanent","2001","Baden-Württemberg","Urban Area","1054","0.862895765640386","0.84353946791834","0.882252063362431"
"Permanent","2001","Baden-Württemberg","Rural Area","110","0.932821164407408","0.888217469414896","0.977424859399919"
"Permanent","2001","Bavaria","Urban Area","654","0.890963873975885","0.868430839797579","0.913496908154192"
"Permanent","2001","Bavaria","Rural Area","693","0.89349319555118","0.87189962988426","0.915086761218099"
"Permanent","2001","Berlin","Urban Area","348","0.879341302483785","0.847299946263233","0.911382658704337"
"Permanent","2001","Berlin","Rural Area","","","",""
"Permanent","2001","Brandenburg","Urban Area","29","","",""
"Permanent","2001","Brandenburg","Rural Area","326","0.765855616250371","0.725643343945672","0.80606788855507"
"Permanent","2001","Mecklenburg-Western Pomerania","Urban Area","31","0.858306863611803","0.747427176381218","0.969186550842388"
"Permanent","2001","Mecklenburg-Western Pomerania","Rural Area","187","0.801794537745238","0.750717051163932","0.852872024326544"
"Permanent","2001","Saxony","Urban Area","327","0.82081239947785","0.782750389507978","0.858874409447722"
"Permanent","2001","Saxony","Rural Area","330","0.80200590671316","0.763386878827777","0.840624934598544"
"Permanent","2001","Saxony-Anhalt","Urban Area","96","0.8422547055118","0.776207402274677","0.908302008748923"
"Permanent","2001","Saxony-Anhalt","Rural Area","282","0.802374911454364","0.76083453313323","0.843915289775497"
"Permanent","2001","Thuringia","Urban Area","114","0.813709319641095","0.748032605547552","0.879386033734638"
"Permanent","2001","Thuringia","Rural Area","245","0.772762969326047","0.726560280157974","0.81896565849412"
"Limited","2001","Schleswig-Holstein","Urban Area","9","","",""
"Limited","2001","Schleswig-Holstein","Rural Area","25","","",""
"Limited","2001","Hamburg","Urban Area","18","","",""
"Limited","2001","Hamburg","Rural Area","","","",""
"Limited","2001","Lower Saxony","Urban Area","59","0.108123622363757","0.0795272058414864","0.136720038886027"
"Limited","2001","Lower Saxony","Rural Area","67","0.184443548822389","0.146717282798537","0.222169814846242"
"Limited","2001","Bremen","Urban Area","11","","",""
"Limited","2001","Bremen","Rural Area","","","",""
"Limited","2001","North Rhine-Westphalia","Urban Area","272","0.120451142793813","0.106917599691725","0.1339846858959"
"Limited","2001","North Rhine-Westphalia","Rural Area","8","","",""
"Limited","2001","Hesse","Urban Area","84","0.164762185200428","0.134752400044257","0.194771970356599"
"Limited","2001","Hesse","Rural Area","22","","",""
"Limited","2001","Rhineland-Palatinate,Saarland","Urban Area","52","0.118870494099134","0.0889019261797283","0.148839062018539"
"Limited","2001","Rhineland-Palatinate,Saarland","Rural Area","20","","",""
"Limited","2001","Baden-Württemberg","Urban Area","159","0.137104234359614","0.117747936637569","0.15646053208166"
"Limited","2001","Baden-Württemberg","Rural Area","11","","",""
"Limited","2001","Bavaria","Urban Area","81","0.109036126024115","0.0865030918458085","0.131569160202421"
"Limited","2001","Bavaria","Rural Area","91","0.10650680444882","0.0849132387819009","0.12810037011574"
"Limited","2001","Berlin","Urban Area","49","0.120658697516215","0.0886173412956626","0.152700053736767"
"Limited","2001","Berlin","Rural Area","","","",""
"Limited","2001","Brandenburg","Urban Area","13","","",""
"Limited","2001","Brandenburg","Rural Area","100","0.234144383749629","0.19393211144493","0.274356656054328"
"Limited","2001","Mecklenburg-Western Pomerania","Urban Area","7","","",""
"Limited","2001","Mecklenburg-Western Pomerania","Rural Area","47","0.198205462254762","0.147127975673456","0.249282948836068"
"Limited","2001","Saxony","Urban Area","63","0.17918760052215","0.141125590552278","0.217249610492022"
"Limited","2001","Saxony","Rural Area","79","0.19799409328684","0.159375065401456","0.236613121172223"
"Limited","2001","Saxony-Anhalt","Urban Area","21","","",""
"Limited","2001","Saxony-Anhalt","Rural Area","71","0.197625088545636","0.156084710224503","0.23916546686677"
"Limited","2001","Thuringia","Urban Area","21","","",""
"Limited","2001","Thuringia","Rural Area","71","0.227237030673953","0.18103434150588","0.273439719842026"
"Permanent","2002","Schleswig-Holstein","Urban Area","126","0.886640886884915","0.834679328287727","0.938602445482104"
"Permanent","2002","Schleswig-Holstein","Rural Area","170","0.829603342696885","0.776832191614678","0.882374493779093"
"Permanent","2002","Hamburg","Urban Area","148","0.842822235391269","0.787948024878011","0.897696445904527"
"Permanent","2002","Hamburg","Rural Area","","","",""
"Permanent","2002","Lower Saxony","Urban Area","407","0.879225786073611","0.84985910689444","0.908592465252782"
"Permanent","2002","Lower Saxony","Rural Area","398","0.868060584206208","0.837234391268638","0.898886777143778"
"Permanent","2002","Bremen","Urban Area","67","0.789824484660426","0.701638915609452","0.8780100537114"
"Permanent","2002","Bremen","Rural Area","","","",""
"Permanent","2002","North Rhine-Westphalia","Urban Area","2019","0.886236927597964","0.873240570345065","0.899233284850864"
"Permanent","2002","North Rhine-Westphalia","Rural Area","41","0.810954320573313","0.702425605072991","0.919483036073636"
"Permanent","2002","Hesse","Urban Area","597","0.84403039701278","0.816779954301699","0.871280839723862"
"Permanent","2002","Hesse","Rural Area","118","0.808639532394282","0.745264115436749","0.872014949351815"
"Permanent","2002","Rhineland-Palatinate,Saarland","Urban Area","401","0.870604635045216","0.839932852070792","0.901276418019639"
"Permanent","2002","Rhineland-Palatinate,Saarland","Rural Area","140","0.803258636514808","0.743675196118561","0.862842076911055"
"Permanent","2002","Baden-Württemberg","Urban Area","1147","0.867442544648784","0.849030656758665","0.885854432538904"
"Permanent","2002","Baden-Württemberg","Rural Area","112","0.964660860530899","0.931762767840197","0.9975589532216"
"Permanent","2002","Bavaria","Urban Area","730","0.87110346097215","0.848126501376269","0.894080420568031"
"Permanent","2002","Bavaria","Rural Area","699","0.871537910368534","0.848394841328575","0.894680979408493"
"Permanent","2002","Berlin","Urban Area","347","0.841990958433928","0.806554886895485","0.87742702997237"
"Permanent","2002","Berlin","Rural Area","","","",""
"Permanent","2002","Brandenburg","Urban Area","31","0.787152058328166","0.657009200936968","0.917294915719365"
"Permanent","2002","Brandenburg","Rural Area","339","0.807153489964151","0.769010815933137","0.845296163995165"
"Permanent","2002","Mecklenburg-Western Pomerania","Urban Area","37","0.866730712690117","0.766308708775133","0.967152716605102"
"Permanent","2002","Mecklenburg-Western Pomerania","Rural Area","175","0.776724106645482","0.722188720591546","0.831259492699419"
"Permanent","2002","Saxony","Urban Area","331","0.804418130031126","0.76530210049693","0.843534159565321"
"Permanent","2002","Saxony","Rural Area","355","0.847716116387364","0.813147958691002","0.882284274083726"
"Permanent","2002","Saxony-Anhalt","Urban Area","98","0.792867195645109","0.721824774834675","0.863909616455542"
"Permanent","2002","Saxony-Anhalt","Rural Area","270","0.802745237348433","0.759681294849645","0.845809179847222"
"Permanent","2002","Thuringia","Urban Area","111","0.854140915917787","0.793466176601043","0.914815655234531"
"Permanent","2002","Thuringia","Rural Area","253","0.815007373962168","0.771783347354538","0.858231400569798"
"Limited","2002","Schleswig-Holstein","Urban Area","17","","",""
"Limited","2002","Schleswig-Holstein","Rural Area","25","","",""
"Limited","2002","Hamburg","Urban Area","21","","",""
"Limited","2002","Hamburg","Rural Area","","","",""
"Limited","2002","Lower Saxony","Urban Area","66","0.120774213926389","0.0914075347472177","0.15014089310556"
"Limited","2002","Lower Saxony","Rural Area","65","0.131939415793792","0.101113222856221","0.162765608731362"
"Limited","2002","Bremen","Urban Area","15","","",""
"Limited","2002","Bremen","Rural Area","","","",""
"Limited","2002","North Rhine-Westphalia","Urban Area","274","0.113763072402036","0.100766715149136","0.126759429654935"
"Limited","2002","North Rhine-Westphalia","Rural Area","9","","",""
"Limited","2002","Hesse","Urban Area","84","0.15596960298722","0.128719160276138","0.183220045698301"
"Limited","2002","Hesse","Rural Area","30","0.191360467605718","0.127985050648185","0.254735884563251"
"Limited","2002","Rhineland-Palatinate,Saarland","Urban Area","59","0.129395364954784","0.0987235819803606","0.160067147929208"
"Limited","2002","Rhineland-Palatinate,Saarland","Rural Area","31","0.196741363485192","0.137157923088945","0.256324803881439"
"Limited","2002","Baden-Württemberg","Urban Area","156","0.132557455351216","0.114145567461096","0.150969343241335"
"Limited","2002","Baden-Württemberg","Rural Area","9","","",""
"Limited","2002","Bavaria","Urban Area","87","0.12889653902785","0.105919579431969","0.151873498623731"
"Limited","2002","Bavaria","Rural Area","104","0.128462089631466","0.105319020591507","0.151605158671425"
"Limited","2002","Berlin","Urban Area","60","0.158009041566072","0.12257297002763","0.193445113104515"
"Limited","2002","Berlin","Rural Area","","","",""
"Limited","2002","Brandenburg","Urban Area","7","","",""
"Limited","2002","Brandenburg","Rural Area","72","0.192846510035849","0.154703836004835","0.230989184066863"
"Limited","2002","Mecklenburg-Western Pomerania","Urban Area","7","","",""
"Limited","2002","Mecklenburg-Western Pomerania","Rural Area","49","0.223275893354518","0.168740507300581","0.277811279408454"
"Limited","2002","Saxony","Urban Area","64","0.195581869968875","0.156465840434679","0.23469789950307"
"Limited","2002","Saxony","Rural Area","60","0.152283883612636","0.117715725916274","0.186852041308998"
"Limited","2002","Saxony-Anhalt","Urban Area","27","","",""
"Limited","2002","Saxony-Anhalt","Rural Area","58","0.197254762651567","0.154190820152778","0.240318705150355"
"Limited","2002","Thuringia","Urban Area","19","","",""
"Limited","2002","Thuringia","Rural Area","57","0.184992626037832","0.141768599430202","0.228216652645462"
"Permanent","2003","Schleswig-Holstein","Urban Area","111","0.858919444395785","0.798137776066274","0.919701112725296"
"Permanent","2003","Schleswig-Holstein","Rural Area","156","0.839367679226875","0.785874132714867","0.892861225738884"
"Permanent","2003","Hamburg","Urban Area","133","0.821604897278493","0.760541271056689","0.882668523500297"
"Permanent","2003","Hamburg","Rural Area","","","",""
"Permanent","2003","Lower Saxony","Urban Area","387","0.876102335575787","0.845559925187568","0.906644745964007"
"Permanent","2003","Lower Saxony","Rural Area","370","0.865204699569576","0.832888799588309","0.897520599550843"
"Permanent","2003","Bremen","Urban Area","61","0.784171633870903","0.692873770197527","0.875469497544279"
"Permanent","2003","Bremen","Rural Area","","","",""
"Permanent","2003","North Rhine-Westphalia","Urban Area","1871","0.88366588455137","0.870078361650927","0.897253407451814"
"Permanent","2003","North Rhine-Westphalia","Rural Area","34","0.749529401593735","0.620024389538525","0.879034413648946"
"Permanent","2003","Hesse","Urban Area","558","0.843311039405387","0.814903353276656","0.871718725534117"
"Permanent","2003","Hesse","Rural Area","108","0.737041691757539","0.663323057031801","0.810760326483276"
"Permanent","2003","Rhineland-Palatinate,Saarland","Urban Area","377","0.826029202059821","0.790648644352579","0.861409759767063"
"Permanent","2003","Rhineland-Palatinate,Saarland","Rural Area","126","0.824903538630935","0.763466582362724","0.886340494899146"
"Permanent","2003","Baden-Württemberg","Urban Area","1086","0.889858344310732","0.872391005264307","0.907325683357157"
"Permanent","2003","Baden-Württemberg","Rural Area","98","0.951703482034472","0.911638911859544","0.991768052209401"
"Permanent","2003","Bavaria","Urban Area","688","0.868196412341561","0.844411027041949","0.891981797641172"
"Permanent","2003","Bavaria","Rural Area","651","0.900498761048345","0.879033133275697","0.921964388820993"
"Permanent","2003","Berlin","Urban Area","319","0.811767049798447","0.772669817663274","0.850864281933621"
"Permanent","2003","Berlin","Rural Area","","","",""
"Permanent","2003","Brandenburg","Urban Area","30","0.744915551557218","0.608107612945398","0.881723490169038"
"Permanent","2003","Brandenburg","Rural Area","322","0.804786569568608","0.765747837417313","0.843825301719904"
"Permanent","2003","Mecklenburg-Western Pomerania","Urban Area","36","0.913516397584242","0.826411383602138","1.00062141156635"
"Permanent","2003","Mecklenburg-Western Pomerania","Rural Area","165","0.789564647590225","0.734169768126759","0.84495952705369"
"Permanent","2003","Saxony","Urban Area","316","0.855509073675073","0.81963608952404","0.891382057826105"
"Permanent","2003","Saxony","Rural Area","336","0.873650572174056","0.840591721496276","0.906709422851836"
"Permanent","2003","Saxony-Anhalt","Urban Area","95","0.896294372161145","0.839320170855454","0.953268573466835"
"Permanent","2003","Saxony-Anhalt","Rural Area","254","0.839501096983506","0.798033247698822","0.88096894626819"
