"party","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"FDP","1995","Not Employed","Couple + C. LE and GT 16","1","","","","3"
"FDP","1995","Employed","(Married) couple without C. ","26","","","","3"
"FDP","1995","Employed","Couple + C. LE and GT 16","8","","","","3"
"FDP","1995","Not Employed","Single parent ","2","","","","3"
"FDP","1995","Not Employed","Couple + C. GT 16 ","7","","","","3"
"FDP","1995","Employed","1-pers.-HH","7","","","","3"
"FDP","1995","Employed","Couple + C. LE 16 ","32","0.034842151168603","0.0236322137669012","0.0460520885703048","3"
"FDP","1995","Employed","Couple + C. GT 16 ","16","","","","3"
"FDP","1995","Not Employed","1-pers.-HH","14","","","","3"
"FDP","1995","Not Employed","Couple + C. LE 16 ","4","","","","3"
"FDP","1995","Employed","Single parent ","3","","","","3"
"Grüne","1995","Not Employed","1-pers.-HH","19","","","","4"
"Grüne","1995","Not Employed","(Married) couple without C. ","26","","","","4"
"Grüne","1995","Not Employed","Single parent ","16","","","","4"
"Grüne","1995","Not Employed","Couple + C. LE 16 ","42","0.197195480228145","0.147874526115878","0.246516434340412","4"
"Grüne","1995","Employed","Couple + C. LE 16 ","114","0.125670501762177","0.105407407082147","0.145933596442207","4"
"Grüne","1995","Employed","Couple + C. GT 16 ","58","0.0725947256504916","0.0538109272446156","0.0913785240563675","4"
"Grüne","1995","Employed","Couple + C. LE and GT 16","25","","","","4"
"Grüne","1995","Employed","(Married) couple without C. ","97","0.0932807961997273","0.0747775676184103","0.111784024781044","4"
"Grüne","1995","Not Employed","Couple + C. GT 16 ","36","0.111788146181518","0.0778420174651581","0.145734274897877","4"
"Grüne","1995","Not Employed","Couple + C. LE and GT 16","23","","","","4"
"Grüne","1995","Employed","1-pers.-HH","57","0.183673856684919","0.140776409574241","0.226571303795597","4"
"Grüne","1995","Employed","Single parent ","23","","","","4"
"NPD","1995","Not Employed","(Married) couple without C. ","4","","","","6"
"NPD","1995","Not Employed","1-pers.-HH","2","","","","6"
"NPD","1995","Not Employed","Single parent ","1","","","","6"
"NPD","1995","Not Employed","Couple + C. LE 16 ","","","","","6"
"NPD","1995","Employed","(Married) couple without C. ","9","","","","6"
"NPD","1995","Employed","Single parent ","4","","","","6"
"NPD","1995","Employed","Couple + C. LE and GT 16","4","","","","6"
"NPD","1995","Employed","Couple + C. LE 16 ","7","","","","6"
"NPD","1995","Employed","Couple + C. GT 16 ","8","","","","6"
"NPD","1995","Not Employed","Couple + C. LE and GT 16","2","","","","6"
"NPD","1995","Employed","1-pers.-HH","12","","","","6"
"NPD","1995","Not Employed","Couple + C. GT 16 ","1","","","","6"
"Other","1995","Not Employed","1-pers.-HH","2","","","","8"
"Other","1995","Not Employed","(Married) couple without C. ","2","","","","8"
"Other","1995","Not Employed","Single parent ","1","","","","8"
"Other","1995","Not Employed","Couple + C. LE 16 ","2","","","","8"
"Other","1995","Not Employed","Couple + C. GT 16 ","7","","","","8"
"Other","1995","Not Employed","Couple + C. LE and GT 16","3","","","","8"
"Other","1995","Employed","1-pers.-HH","4","","","","8"
"Other","1995","Employed","(Married) couple without C. ","7","","","","8"
"Other","1995","Employed","Single parent ","2","","","","8"
"Other","1995","Employed","Couple + C. LE 16 ","8","","","","8"
"Other","1995","Employed","Couple + C. GT 16 ","6","","","","8"
"Other","1995","Employed","Couple + C. LE and GT 16","3","","","","8"
"PDS/Linke","1995","Not Employed","1-pers.-HH","24","","","","5"
"PDS/Linke","1995","Not Employed","(Married) couple without C. ","54","0.0467527862038873","0.0327569485649376","0.0607486238428369","5"
"PDS/Linke","1995","Not Employed","Single parent ","3","","","","5"
"PDS/Linke","1995","Not Employed","Couple + C. LE 16 ","4","","","","5"
"PDS/Linke","1995","Not Employed","Couple + C. GT 16 ","19","","","","5"
"PDS/Linke","1995","Employed","1-pers.-HH","10","","","","5"
"PDS/Linke","1995","Employed","(Married) couple without C. ","30","0.0254073820857532","0.0153957126218298","0.0354190515496765","5"
"PDS/Linke","1995","Not Employed","Couple + C. LE and GT 16","7","","","","5"
"PDS/Linke","1995","Employed","Couple + C. GT 16 ","35","0.0229819563252886","0.0121341757121418","0.0338297369384353","5"
"PDS/Linke","1995","Employed","Couple + C. LE 16 ","46","0.027899265268874","0.0178321845118564","0.0379663460258917","5"
"PDS/Linke","1995","Employed","Single parent ","7","","","","5"
"PDS/Linke","1995","Employed","Couple + C. LE and GT 16","14","","","","5"
"SPD","1995","Not Employed","1-pers.-HH","131","0.36710318202933","0.318252253776706","0.415954110281955","1"
"SPD","1995","Not Employed","(Married) couple without C. ","395","0.466214009688941","0.433141388218381","0.499286631159501","1"
"SPD","1995","Employed","1-pers.-HH","140","0.430113131331819","0.375265030013747","0.484961232649891","1"
"SPD","1995","Not Employed","Single parent ","36","0.408378294293328","0.302632666502772","0.514123922083884","1"
"SPD","1995","Employed","(Married) couple without C. ","414","0.437630505860924","0.406067405533887","0.469193606187961","1"
"SPD","1995","Employed","Single parent ","59","0.367033241612766","0.287475639345908","0.446590843879623","1"
"SPD","1995","Not Employed","Couple + C. LE and GT 16","45","0.336216787617692","0.252042735341538","0.420390839893846","1"
"SPD","1995","Employed","Couple + C. LE and GT 16","138","0.460408538369922","0.404924065663352","0.515893011076492","1"
"SPD","1995","Not Employed","Couple + C. LE 16 ","123","0.47247222887532","0.410586730364346","0.534357727386295","1"
"SPD","1995","Employed","Couple + C. LE 16 ","460","0.438465207122832","0.408132760816701","0.468797653428963","1"
"SPD","1995","Not Employed","Couple + C. GT 16 ","135","0.384950016418833","0.33253068577849","0.437369347059175","1"
"SPD","1995","Employed","Couple + C. GT 16 ","278","0.386630744004978","0.351376995801302","0.421884492208654","1"
"AfD","1996","Not Employed","1-pers.-HH","","","","","7"
"AfD","1996","Not Employed","(Married) couple without C. ","","","","","7"
"AfD","1996","Not Employed","Single parent ","","","","","7"
"AfD","1996","Not Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1996","Not Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1996","Not Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1996","Employed","(Married) couple without C. ","","","","","7"
"AfD","1996","Employed","1-pers.-HH","","","","","7"
"AfD","1996","Employed","Single parent ","","","","","7"
"AfD","1996","Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1996","Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1996","Employed","Couple + C. GT 16 ","","","","","7"
"CDU/CSU","1996","Not Employed","Couple + C. LE 16 ","67","0.312723696960206","0.2497205120484","0.375726881872011","2"
"CDU/CSU","1996","Not Employed","1-pers.-HH","177","0.496756364479003","0.444963796675465","0.54854893228254","2"
"CDU/CSU","1996","Not Employed","(Married) couple without C. ","376","0.478118838305957","0.443929168788558","0.512308507823355","2"
"CDU/CSU","1996","Not Employed","Single parent ","21","","","","2"
"CDU/CSU","1996","Not Employed","Couple + C. GT 16 ","126","0.474737160832129","0.417362973246191","0.532111348418068","2"
"CDU/CSU","1996","Employed","(Married) couple without C. ","375","0.420312041967256","0.388587915500109","0.452036168434404","2"
"CDU/CSU","1996","Employed","Single parent ","48","0.369500752313073","0.291207990555272","0.447793514070875","2"
"CDU/CSU","1996","Employed","Couple + C. LE 16 ","367","0.403894782570263","0.372888040395904","0.434901524744622","2"
"CDU/CSU","1996","Not Employed","Couple + C. LE and GT 16","34","0.359672911926803","0.26465841880025","0.454687405053355","2"
"CDU/CSU","1996","Employed","1-pers.-HH","92","0.317864495179751","0.266765885076218","0.368963105283285","2"
"CDU/CSU","1996","Employed","Couple + C. GT 16 ","303","0.478505625807955","0.440567199322375","0.516444052293536","2"
"CDU/CSU","1996","Employed","Couple + C. LE and GT 16","126","0.395317049551987","0.342324983865293","0.448309115238681","2"
"FDP","1996","Not Employed","1-pers.-HH","12","","","","3"
"FDP","1996","Employed","Single parent ","2","","","","3"
"FDP","1996","Not Employed","(Married) couple without C. ","19","","","","3"
"FDP","1996","Not Employed","Single parent ","2","","","","3"
"FDP","1996","Not Employed","Couple + C. LE 16 ","5","","","","3"
"FDP","1996","Not Employed","Couple + C. GT 16 ","5","","","","3"
"FDP","1996","Not Employed","Couple + C. LE and GT 16","","","","","3"
"FDP","1996","Employed","(Married) couple without C. ","14","","","","3"
"FDP","1996","Employed","Couple + C. LE 16 ","27","","","","3"
"FDP","1996","Employed","Couple + C. LE and GT 16","4","","","","3"
"FDP","1996","Employed","Couple + C. GT 16 ","11","","","","3"
"FDP","1996","Employed","1-pers.-HH","11","","","","3"
"Grüne","1996","Not Employed","1-pers.-HH","14","","","","4"
"Grüne","1996","Not Employed","(Married) couple without C. ","24","","","","4"
"Grüne","1996","Not Employed","Single parent ","15","","","","4"
"Grüne","1996","Employed","1-pers.-HH","63","0.18283116178583","0.140414766521801","0.225247557049859","4"
"Grüne","1996","Not Employed","Couple + C. LE and GT 16","23","","","","4"
"Grüne","1996","Employed","(Married) couple without C. ","104","0.106412860841219","0.0865942992316533","0.126231422450784","4"
"Grüne","1996","Employed","Couple + C. LE 16 ","126","0.146539054161924","0.124191547604924","0.168886560718925","4"
"Grüne","1996","Employed","Couple + C. LE and GT 16","33","0.108228891683014","0.0745566120638726","0.141901171302156","4"
"Grüne","1996","Not Employed","Couple + C. GT 16 ","37","0.118720816769056","0.0815568733430614","0.15588476019505","4"
"Grüne","1996","Employed","Single parent ","22","","","","4"
"Grüne","1996","Not Employed","Couple + C. LE 16 ","41","0.22657340263082","0.169684122481994","0.283462682779646","4"
"Grüne","1996","Employed","Couple + C. GT 16 ","51","0.0622541013833628","0.0439040388987806","0.0806041638679451","4"
"NPD","1996","Not Employed","(Married) couple without C. ","6","","","","6"
"NPD","1996","Not Employed","1-pers.-HH","3","","","","6"
"NPD","1996","Not Employed","Single parent ","1","","","","6"
"NPD","1996","Not Employed","Couple + C. LE and GT 16","","","","","6"
"NPD","1996","Employed","1-pers.-HH","13","","","","6"
"NPD","1996","Employed","(Married) couple without C. ","10","","","","6"
"NPD","1996","Employed","Couple + C. LE and GT 16","10","","","","6"
"NPD","1996","Not Employed","Couple + C. LE 16 ","1","","","","6"
"NPD","1996","Employed","Single parent ","5","","","","6"
"NPD","1996","Not Employed","Couple + C. GT 16 ","3","","","","6"
"NPD","1996","Employed","Couple + C. GT 16 ","8","","","","6"
"NPD","1996","Employed","Couple + C. LE 16 ","13","","","","6"
"Other","1996","Not Employed","1-pers.-HH","4","","","","8"
"Other","1996","Not Employed","(Married) couple without C. ","3","","","","8"
"Other","1996","Not Employed","Single parent ","","","","","8"
"Other","1996","Not Employed","Couple + C. LE 16 ","3","","","","8"
"Other","1996","Not Employed","Couple + C. GT 16 ","3","","","","8"
"Other","1996","Not Employed","Couple + C. LE and GT 16","3","","","","8"
"Other","1996","Employed","1-pers.-HH","2","","","","8"
"Other","1996","Employed","(Married) couple without C. ","9","","","","8"
"Other","1996","Employed","Single parent ","3","","","","8"
"Other","1996","Employed","Couple + C. LE 16 ","7","","","","8"
"Other","1996","Employed","Couple + C. GT 16 ","7","","","","8"
"Other","1996","Employed","Couple + C. LE and GT 16","3","","","","8"
"PDS/Linke","1996","Not Employed","1-pers.-HH","27","","","","5"
"PDS/Linke","1996","Not Employed","(Married) couple without C. ","57","0.0471649871618653","0.0326552388631281","0.0616747354606026","5"
"PDS/Linke","1996","Not Employed","Single parent ","4","","","","5"
"PDS/Linke","1996","Not Employed","Couple + C. LE 16 ","5","","","","5"
"PDS/Linke","1996","Not Employed","Couple + C. GT 16 ","14","","","","5"
"PDS/Linke","1996","Employed","1-pers.-HH","13","","","","5"
"PDS/Linke","1996","Employed","(Married) couple without C. ","41","0.0303056947245157","0.0192881160248608","0.0413232734241705","5"
"PDS/Linke","1996","Not Employed","Couple + C. LE and GT 16","5","","","","5"
"PDS/Linke","1996","Employed","Single parent ","7","","","","5"
"PDS/Linke","1996","Employed","Couple + C. LE 16 ","42","0.0271154517336506","0.0168518538170899","0.0373790496502112","5"
"PDS/Linke","1996","Employed","Couple + C. GT 16 ","30","0.037139704355533","0.0227778063926067","0.0515016023184592","5"
"PDS/Linke","1996","Employed","Couple + C. LE and GT 16","24","","","","5"
"SPD","1996","Not Employed","1-pers.-HH","121","0.357076163726764","0.307443592838292","0.406708734615236","1"
"SPD","1996","Not Employed","(Married) couple without C. ","335","0.414571608990864","0.380852364642606","0.448290853339121","1"
"SPD","1996","Not Employed","Single parent ","32","0.450223003703226","0.337626583805267","0.562819423601186","1"
"SPD","1996","Not Employed","Couple + C. LE 16 ","86","0.425291781485554","0.358105033198409","0.492478529772698","1"
"SPD","1996","Not Employed","Couple + C. GT 16 ","103","0.325340618757004","0.271512026454914","0.379169211059093","1"
"SPD","1996","Not Employed","Couple + C. LE and GT 16","33","0.260899118006329","0.173958400723747","0.347839835288912","1"
"SPD","1996","Employed","1-pers.-HH","125","0.376268516882968","0.323106613332781","0.429430420433156","1"
"SPD","1996","Employed","(Married) couple without C. ","377","0.407473844583442","0.375893981109437","0.439053708057447","1"
"SPD","1996","Employed","Single parent ","59","0.36821471339983","0.289978650693729","0.44645077610593","1"
"SPD","1996","Employed","Couple + C. LE 16 ","380","0.365807607235799","0.335370916219557","0.396244298252042","1"
"SPD","1996","Employed","Couple + C. GT 16 ","256","0.369797139684114","0.333133722949847","0.406460556418381","1"
"SPD","1996","Employed","Couple + C. LE and GT 16","127","0.410005030015071","0.356696959736094","0.463313100294048","1"
"AfD","1997","Not Employed","1-pers.-HH","","","","","7"
"AfD","1997","Not Employed","(Married) couple without C. ","","","","","7"
"AfD","1997","Not Employed","Single parent ","","","","","7"
"AfD","1997","Not Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1997","Not Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1997","Not Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1997","Employed","1-pers.-HH","","","","","7"
"AfD","1997","Employed","(Married) couple without C. ","","","","","7"
"AfD","1997","Employed","Single parent ","","","","","7"
"AfD","1997","Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1997","Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1997","Employed","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","1997","Employed","(Married) couple without C. ","325","0.375757563646981","0.343776666187027","0.407738461106935","2"
"CDU/CSU","1997","Not Employed","Couple + C. LE 16 ","59","0.295454786443103","0.231581390800745","0.359328182085461","2"
"CDU/CSU","1997","Not Employed","1-pers.-HH","158","0.467526722947084","0.414877656887886","0.520175789006281","2"
"CDU/CSU","1997","Not Employed","(Married) couple without C. ","372","0.445063127395098","0.411594416530541","0.478531838259655","2"
"CDU/CSU","1997","Not Employed","Single parent ","28","","","","2"
"CDU/CSU","1997","Not Employed","Couple + C. GT 16 ","113","0.458715735265392","0.400350586687145","0.517080883843638","2"
"CDU/CSU","1997","Employed","1-pers.-HH","79","0.282187970555248","0.231428248691621","0.332947692418875","2"
